title,platform,publisher,developer,genre,rating,release_date,multihoming,playersnum,summary,meta_score,meta_overview,meta_pos,meta_mixed,meta_neg,user_score,user_overview,user_pos,user_mixed,user_neg
Totaled!,Xbox,['Majesco Games'],Rage Software,"['Driving', 'Car Combat']",T,29-Jul-02,,4-Jan,"Totaled! takes you for a ride in a destructive racing experience. In one of 12 cars, including hot rods, muscle, and performance cars, you must inflict as much damage on other cars as possible. Both the outer shell of each car (windows, hood, fenders, doors) and the chassis underneath can sustain damage that affects the car's performance. You can compete in 18 customizable game types and challenges, including Free for All, Stuntman, Multi-Tag, and Bus Jumping.",55,Mixed or average reviews,1,8,6,tbd,No user score yet,2,1,0
Toxic Grind,Xbox,['THQ'],Blue Shift,"['Sports', 'Alternative', 'Biking']",T,27-Oct-02,,2-Jan,"In the year 2097, BMX riding has been outlawed and a twisted reality game show is the showcase for public execution of these fugitives. The maniacal host of the show, Dixon Von Blass, has eliminated all but a handful of these riders and resorted to injecting his contestants with a powerful toxin before the show. Injected with the deadly toxin, you were chosen to compete through famous locations and time periods. The only way to survive is to complete objectives, avoid deadly obstacles, and pull off insane tricks--all the while avoiding Dixon's henchmen.",49,Generally unfavorable reviews,1,5,3,tbd,No user score yet,1,1,0
TransWorld Snowboarding,Xbox,['Atari'],Housemarque,"['Sports', 'Alternative', 'Snowboarding']",T,29-Oct-02,,4-Jan,"Featuring authentic tricks and 17 true-to-life locations around the world, TransWorld Snowboarding™ gives you the power to jib and grind just like the pros. Perfect your misty flips and switch backside 180s in Freestyle, Halfpipe and Boarder Rally events - or float through deep, untouched powder in the backcountry. Trick and huck off all kinds of kickers, tables, pipes, downed trees, ice blocks and more! And remember to save your best stuff for the photographers who just might put you on the in-game cover of TransWorld Snowboarding™ magazine.",74,Mixed or average reviews,8,6,0,8.5,Generally favorable reviews,10,0,1
TransWorld Surf,Xbox,['Atari'],Rockstar San Diego,"['Sports', 'Alternative', 'Surfing']",T,14-Nov-01,['PlayStation 2'],4-Jan,"TransWorld Surf lets you pull off all the massive airs and blazing tailslides of professional surfers, including Taj Burrow, Andy Irons, and Shane Dorian. This is your chance to drop into more than 20 of the world's most challenging breaks in locations such as Todos Santos, Hossegor, and Tavarua. Conquer the waves with a friend, hitch a ride with the Reef Girls, watch out for the hungry sharks, and remember to save your best moves for photographers who just may put you on the in-game cover of TransWorld Surf.",76,Generally favorable reviews,18,5,2,tbd,No user score yet,1,2,0
Trigger Man,Xbox,['Crave'],Point of View,"['Action', 'Shooter', 'Third-Person', 'Modern']",T,5-Oct-04,['PlayStation 2'],1 Player,"Trigger Man puts you in the middle of a growing conflict between rival Mob families. In the name of the Coladangelo family, you must destroy rival gang operations, intimidate or assassinate witnesses and rival Mob leaders, and wound a soldier here and there as a message to his boss. Work fast as you search through loading docks, fight through a fine Italian restaurant, and scour a casino for your prey. People know you as the underworld's toughest Mob enforcer, and you have an array of deadly weapons to keep your reputation alive.",31,Generally unfavorable reviews,0,1,4,tbd,No user score yet,0,1,2
Triple Play 2002,Xbox,['Electronic Arts'],Pandemic Studios,"['Sports', 'Traditional', 'Baseball', 'Sim']",E,18-Mar-02,['PlayStation 2'],2-Jan,,64,Mixed or average reviews,4,8,5,tbd,No user score yet,0,1,0
Trivial Pursuit Unhinged,Xbox,['Atari'],Artech Studios,"['Miscellaneous', 'Trivia / Game Show']",T,24-Mar-04,"['PC', 'PlayStation 2']",6-Jan,"A popular trivia game is about to become a wild free-for-all.  With incredible new game features, this all-new version of the Trivial Pursuit game rewards the clever, the speedy, and the sneaky, while still highlighting everybody's trivia talents.  Trivia fans can bet against others, steal wedges and even crush rivals' game pieces (along with their hopes of winning).  Add in some impressive Hollywood types hosting each category, and loads of multimedia clips, and you've got a Trivial Pursuit party where everybody is in on the action.  For those who crave free-for-all play, the traditional game, or even a quick trivia fix, there are plenty of modes: the Unhinged version, the original classic, and a fast new minigame.",58,Mixed or average reviews,3,4,3,8,Generally favorable reviews,3,1,0
Tron 2.0: Killer App,Xbox,['Buena Vista Interactive'],Climax Group,"['Action', 'Shooter', 'First-Person', 'Sci-Fi']",T,4-Nov-04,['PC'],16  Online,"Take on the role of digital warriors Tron and Mercury as you battle against The Corruptor, an evil computer program attempting to create the ultimate virus and take over the system. In more than 30 intense levels featuring multiple types of gameplay, you'll engage in third-person isometric action, first-person vehicle combat, and light cycle racing. You can battle against three of your friends in multiplayer Light Cycle, Tank, and Recognizer modes. Collect and trade 100 upgrade chips that allow you to customize your character, unlock secrets, and more.",69,Mixed or average reviews,12,22,2,4.5,Generally unfavorable reviews,2,1,3
True Crime: New York City,Xbox,['Activision'],Exakt,"['Action Adventure', 'Modern']",M,15-Nov-05,['PlayStation 2'],1 Player,"Be a good cop or a bad cop in the streetwise action game True Crime: New York City. You can explore the authentically modeled streets of New York City as a police officer tracking down criminals and administering justice. The game features a diverse weapon set, as well as a mixed offering of fighting styles that you can use to take out those who stand in your way. In addition to combat on foot, the game features driving sequences and shootouts. Laurence Fishburne, Christopher Walken, and Mickey Rourke contribute their voice talent to the game as well.",60,Mixed or average reviews,11,24,8,7.4,Mixed or average reviews,13,8,4
True Crime: Streets of LA,Xbox,['Activision'],"Luxoflux, Inc.","['Action Adventure', 'Modern']",M,3-Nov-03,"['PC', 'PlayStation 2']",1 Player,"As Nick Kang, your brutal reputation and lethal skills have landed you a nasty job:  heading up an undercover task force to stop the Chinese and Russian gangs from terrorizing Los Angeles.  Drive, fight, and blast your way through a massive array of unpredictable missions, using stealth techniques, martial arts moves, and an ask-questions-later arsenal.  True Crime features a branching storyline that gives you the freedom to complete missions as you choose and face the consequences later.  The hardcore streets of L.A.  have met their match.",77,Generally favorable reviews,26,12,1,8,Generally favorable reviews,21,6,4
Turok: Evolution,Xbox,['Acclaim'],Acclaim,"['Action', 'Shooter', 'First-Person', 'Sci-Fi']",M,31-Aug-02,['PlayStation 2'],4-Jan,"Get locked and loaded in an exciting prequel to the Turok series.   Turok: Evolution is an epic adventure set against the backdrop of living jungles, mysterious temples, and deadly dinosaurs.  Battle over 32 types of dinosaurs as Tal'Set, a warrior caught in the midst of a brutal war in the Lost Land.  Use your arsenal of all-new weapons including Variable Payload Cruise Missiles, Gravity Disruptor beams, and the Swarm Bore.  Soar through the skies on a winged Quetzalcoatlus, or set out on foot on of the lush interactive environments.  Experience an adventure before time.",68,Mixed or average reviews,11,12,2,7.3,Mixed or average reviews,6,3,2
Ty the Tasmanian Tiger,Xbox,['EA Games'],Krome Studios,"['Action', 'Platformer', '3D']",E,10-Sep-02,"['PC', 'PlayStation 2']",1 Player,"Meet TY, a fearless Tasmanian tiger in the wild and untamed Australian wilderness. Skilled in the art of boomerang combat, TY not only survives the dangerous Australian Outback, he runs, jumps, swims, and glides through it. As TY, you'll encounter more than 50 wild characters based on real-life indigenous animals of Australia. Not all of them are nice--so give your enemies a taste of eight different boomerangs. When you're not busy in combat, you'll solve puzzles, collect items, and participate in races.",68,Mixed or average reviews,6,5,2,8.8,Generally favorable reviews,13,0,1
Ty the Tasmanian Tiger 2: Bush Rescue,Xbox,['EA Games'],Krome Studios,"['Action', 'Platformer', '3D']",E,12-Oct-04,['PlayStation 2'],2-Jan,"The tiger returns to take back the Outback in Ty the Tasmanian Tiger 2. The evil Boss Cass has broken out of Currawong Jail and has hatched a plan to take over the world with an army of Uber Reptiles. Now it's up to Ty, the boomerang-wielding hero, and his newly formed team of Burramudgee Bush Rescue mates to stop him. As Ty, you can explore an expansive open environment on foot or in a vehicle. You'll also have access to more boomerangs and mech units, each with special powers and abilities.",69,Mixed or average reviews,9,20,0,8.7,Generally favorable reviews,5,2,0
Ty the Tasmanian Tiger 3: Night of the Quinkan,Xbox,['Activision Value'],Krome Studios,"['Action Adventure', 'Fantasy']",E10+,11-Oct-05,['PlayStation 2'],2-Jan,"TY and his mates face their biggest challenge yet - an otherworldly invasion by an ancient evil known as the Quinkan. With Bush Rescue disbanded, TY begins the challenging task of reforming his team and leading the fight against the dark oppressors. In this next chapter, players will embark on a series of engaging missions and challenges filled with new and upgradeable weapons - including his trade mark boomerang collection -- and vehicles. TY's new adventures will take him into a shadowy world full of dangerous creatures, and will see him face bigger and badder enemies.",66,Mixed or average reviews,3,9,1,tbd,No user score yet,1,1,0
UEFA Euro 2004: Portugal,Xbox,['Electronic Arts'],EA Canada,"['Sports', 'Traditional', 'Soccer', 'Sim']",E,4-May-04,['PC'],4-Jan,"Fellow gamers, It would be a welcome idea to hold your judgment solely based on the exclusion of XBOX LIVE. XBOX LIVE, contrary to popular opinion, does not make or break a game. You are supposed to submit a review based on overall gameplay, graphics, audio, and presentation. In addition, you should reserve judgment until you have actually played the game. Anyway, UEFA EURO 2004 is an improved addition of FIFA 2004 in all departments. EA Canada has added the necessary elements missing in FIFA 2004, including weather specific conditions, more special moves, improved AI response, realism and overall presentation. It is also nice to see Motson and Mccoist back in the booth for this game. Thanks for the consideration, Avid gamer.",74,Mixed or average reviews,12,9,0,7.8,Generally favorable reviews,8,1,1
UFC: Tapout 2,Xbox,['TDK Mediactive'],DreamFactory,"['Action', 'Fighting', '3D']",T,20-Mar-03,,2-Jan,"UFC: Tapout 2 takes ""real fighting"" to the next round, adding more realism, more fighters, and more moves to the series. Now you can go head-to-head with more than 35 real UFC fighters--each with their own set of moves and personalities. Create your own customizable fighter from scratch in Career mode, and then move up the ranks in single-player modes or in Tournament mode against your friends. You can even bash heads to the sounds of a new music soundtrack or your own personalized music from the Xbox hard drive.",66,Mixed or average reviews,4,9,1,7.3,Mixed or average reviews,2,2,0
